Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.31.64.18-94.131.223.46-3389-52564-6,94.131.223.46,52564,172.31.64.18,3389,6,20/02/2018 10:53:25,3820227,10,10,1182.0,2637.0,581.0,0.0,118.2,177.90746658492628,1149.0,0.0,263.70000000000005,469.153149598058,999.6788148976487,5.235290991870379,201064.5789473684,269874.286107916,953092.0,35.0,3820227.0,424469.66666666674,376537.1308021959,1140305.0,77.0,3682453.0,409161.4444444445,299160.28575251723,953092.0,138441.0,0,0,0,0,224,224,2.6176454959351894,2.6176454959351894,0.0,1149.0,181.85714285714283,346.87018979933777,120318.9285714286,0,0,1,1,0,0,0,1,1.0,190.95,118.2,263.7,0,0,0,0,0,0,10,1182,10,2637,8192,62952,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.97-53-51106-17,172.31.66.97,51106,172.31.0.2,53,17,20/02/2018 02:47:15,1850,1,1,47.0,151.0,47.0,47.0,47.0,0.0,151.0,151.0,151.0,0.0,107027.02702702704,1081.081081081081,1850.0,0.0,1850.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,540.5405405405405,540.5405405405405,47.0,151.0,81.66666666666666,60.04442799572108,3605.333333333333,0,0,0,0,0,0,0,0,1.0,122.5,47.0,151.0,0,0,0,0,0,0,1,47,1,151,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.11-37.46.246.28-3389-53327-6,37.46.246.28,53327,172.31.64.11,3389,6,20/02/2018 02:27:34,3246968,9,10,1128.0,1581.0,661.0,0.0,125.33333333333331,213.48302040209197,1173.0,0.0,158.1,367.73071367208064,834.3168149485921,5.851612950912975,180387.11111111112,256279.27307618444,953400.0,25.0,3246968.0,405871.0,368726.3760258314,1165057.0,25.0,3097354.0,344150.44444444444,398068.55560886464,1084005.0,11065.0,0,0,0,0,192,212,2.7718166609587778,3.079796289954197,0.0,1173.0,135.45000000000002,290.7368995102653,84527.9447368421,0,0,0,1,0,0,0,0,1.0,142.57894736842104,125.33333333333331,158.1,0,0,0,0,0,0,9,1128,10,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.57-209.85.202.156-50278-443-6,172.31.67.57,50278,209.85.202.156,443,6,20/02/2018 09:21:28,117804586,16,15,1128.0,4848.0,478.0,0.0,70.49999999999999,126.05448557402998,1430.0,0.0,323.19999999999993,485.42237867066416,50.72807606997575,0.2631476502960589,3926819.5333333327,14835998.480581485,58852686.0,1.0,117804586.0,7853639.066666666,20594857.652314387,59001695.0,35.0,117648625.0,8403473.214285715,21279130.924024984,58948061.0,1.0,0,0,0,0,332,312,0.1358181420882885,0.1273295082077704,0.0,1430.0,186.74999999999997,362.2338399966376,131213.35483870967,0,0,1,1,0,0,0,1,0.0,192.7741935483871,70.5,323.2,0,0,0,0,0,0,16,1128,15,4848,8192,180,8,20,320476.5,232521.45839147837,484894.0,156059.0,58503793.0,493409.2124170362,58852686.0,58154900.0,Benign
172.31.64.79-74.117.206.64-53391-443-6,74.117.206.64,443,172.31.64.79,53391,6,20/02/2018 04:24:23,999381,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001238766796648,999381.0,0.0,999381.0,999381.0,999381.0,999381.0,0.0,999381.0,999381.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.001238766796648,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,5144,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.73-53-64690-17,172.31.66.73,64690,172.31.0.2,53,17,20/02/2018 09:32:35,426,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,253521.12676056335,4694.835680751174,426.0,0.0,426.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2347.417840375587,2347.417840375587,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.17-71.252.199.2-3389-59708-6,71.252.199.2,59708,172.31.66.17,3389,6,20/02/2018 04:23:08,2263937,9,8,1148.0,1640.0,677.0,0.0,127.55555555555556,218.69105555046775,1173.0,0.0,205.0,402.5401488405491,1231.4830315507895,7.509042875309693,141496.0625,246901.74007013903,953114.0,4.0,2263937.0,282992.125,346114.98144503427,1062484.0,4.0,2208451.0,315493.0,308215.4510273617,953114.0,58545.0,0,0,0,0,204,172,3.9753756398698377,3.5336672354398555,0.0,1173.0,154.88888888888889,303.671627776353,92216.45751633988,0,0,0,1,0,0,0,0,0.0,164.0,127.55555555555556,205.0,0,0,0,0,0,0,9,1148,8,1640,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.67.92-53-60229-17,172.31.67.92,60229,172.31.0.2,53,17,20/02/2018 09:16:09,281,1,1,29.0,45.0,29.0,29.0,29.0,0.0,45.0,45.0,45.0,0.0,263345.19572953734,7117.437722419929,281.0,0.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3558.7188612099644,3558.7188612099644,29.0,45.0,34.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,51.5,29.0,45.0,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.69.14-53-63244-17,172.31.69.14,63244,172.31.0.2,53,17,20/02/2018 02:51:24,1160,1,1,34.0,50.0,34.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,72413.79310344828,1724.1379310344828,1160.0,0.0,1160.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,862.0689655172414,862.0689655172414,34.0,50.0,39.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,59.0,34.0,50.0,0,0,0,0,0,0,1,34,1,50,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.66.76-80-53443-6,172.31.66.76,53443,169.254.169.254,80,6,20/02/2018 05:27:35,696,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,932471.264367816,10057.471264367816,116.0,60.84734998338054,203.0,43.0,375.0,187.5,91.21677477306464,252.0,123.0,493.0,164.33333333333334,137.70378837683927,314.0,43.0,0,0,0,0,72,92,4310.344827586207,5747.126436781609,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.20-224.0.0.252-54045-5355-17,172.31.64.20,54045,224.0.0.252,5355,17,20/02/2018 10:58:24,411165,2,0,66.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,160.51949947101528,4.864227256697433,411165.0,0.0,411165.0,411165.0,411165.0,411165.0,0.0,411165.0,411165.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.864227256697433,0.0,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,49.5,33.0,0.0,0,0,0,0,0,0,2,66,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.12-53-49398-17,172.31.66.12,49398,172.31.0.2,53,17,20/02/2018 04:26:19,347,1,1,36.0,68.0,36.0,36.0,36.0,0.0,68.0,68.0,68.0,0.0,299711.8155619597,5763.688760806916,347.0,0.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2881.844380403458,2881.844380403458,36.0,68.0,46.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.121-212.92.114.68-3389-59249-6,212.92.114.68,59249,172.31.67.121,3389,6,20/02/2018 02:12:44,2472175,9,9,1117.0,1594.0,565.0,0.0,124.11111111111111,179.1901534993235,1149.0,0.0,177.11111111111111,370.39622178298623,1096.6052160546888,7.281037952410327,145422.0588235294,234962.33795506213,953184.0,3.0,2472175.0,309021.875,374174.2839844393,1172250.0,3.0,2302897.0,287862.125,283763.2018494281,953184.0,80609.0,0,0,0,0,192,204,3.640518976205164,3.640518976205164,0.0,1149.0,142.68421052631575,277.74389734901445,77141.67251461989,0,0,1,1,0,0,0,1,1.0,150.61111111111111,124.11111111111111,177.11111111111111,0,0,0,0,0,0,9,1117,9,1594,8192,62968,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.69.6-53-59117-17,172.31.69.6,59117,172.31.0.2,53,17,20/02/2018 03:33:30,539,1,1,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,178107.60667903526,3710.575139146568,539.0,0.0,539.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1855.287569573284,1855.287569573284,40.0,56.0,45.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.107-123.223.160.41-3389-64083-6,123.223.160.41,64083,172.31.66.107,3389,6,20/02/2018 12:55:25,3275821,9,7,1148.0,1581.0,677.0,0.0,127.55555555555556,218.69105555046775,1173.0,0.0,225.8571428571429,430.0986044197418,833.0736020069472,4.884271759659639,218388.06666666668,296443.78372213384,953148.0,63.0,3275821.0,409477.625,402759.4300720744,1216986.0,787.0,3073447.0,512241.1666666666,467576.1397511283,1251386.0,190731.0,0,0,0,0,192,152,2.747402864808547,2.136868894851092,0.0,1173.0,160.5294117647059,312.04409096453395,97371.51470588232,0,0,0,1,0,0,0,0,0.0,170.5625,127.55555555555556,225.8571428571429,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.77-204.62.193.124-3389-50291-6,204.62.193.124,50291,172.31.67.77,3389,6,20/02/2018 11:03:47,1349752,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,2021.8529033481705,11.113152638410613,96410.85714285712,252497.54611720247,968734.0,6.0,1349752.0,192821.7142857143,382939.1307887431,1059854.0,6.0,1293663.0,215610.5,369189.0458628208,968734.0,56562.0,0,0,0,0,172,152,5.927014740485659,5.186137897924952,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,0,1,0,0,0,0,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.42-13.89.187.212-49688-443-6,172.31.64.42,49688,13.89.187.212,443,6,20/02/2018 01:33:56,60091656,5,3,222.0,252.0,74.0,0.0,44.4,40.53146925538229,126.0,0.0,84.0,72.74613391789285,7.887950367019341,0.1331299640003264,8584522.285714285,22526994.67313728,59670413.0,301.0,60091656.0,15022914.0,29765206.80041249,59670413.0,46844.0,59760321.0,29880160.5,42197722.174196094,59718456.0,41865.0,1,0,0,0,100,72,0.083206227500204,0.0499237365001224,0.0,126.0,60.888888888888886,50.35981643246043,2536.1111111111118,0,1,0,0,1,0,0,0,0.0,68.5,44.4,84.0,0,0,0,0,0,0,5,222,3,252,256,7452,2,20,343402.0,0.0,343402.0,343402.0,59670413.0,0.0,59670413.0,59670413.0,Benign
172.31.65.73-85.93.20.2-3389-21739-6,85.93.20.2,21739,172.31.65.73,3389,6,20/02/2018 12:06:10,4343165,15,9,1460.0,1731.0,741.0,0.0,97.33333333333331,189.91263655641643,1179.0,0.0,192.33333333333331,386.0744746807279,734.7176540610361,5.525924066895916,188833.2608695652,214074.9327321919,967207.0,29.0,4343165.0,310226.0714285715,281880.1262469465,1222797.0,70982.0,4283600.0,535450.0000000001,243489.8275868742,967207.0,309271.0,0,0,0,0,312,192,3.4537025418099474,2.0722215250859684,0.0,1179.0,127.64000000000004,271.1933320222556,73545.82333333335,0,0,1,1,0,0,0,1,0.0,132.95833333333334,97.33333333333331,192.33333333333331,0,0,0,0,0,0,15,1460,9,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.113-45.63.7.130-3389-52295-6,45.63.7.130,52295,172.31.64.113,3389,6,20/02/2018 09:57:49,11036450,12,10,1708.0,1594.0,581.0,0.0,142.33333333333331,214.44911807331889,1149.0,0.0,159.4,353.6756832026891,299.1904099597244,1.9933946151162736,525545.2380952382,1699230.879296186,7798694.0,31.0,11036450.0,1003313.6363636362,2293116.697150464,7798694.0,57.0,11018798.0,1224310.8888888888,2533332.677693775,7866356.0,10671.0,0,0,0,0,252,236,1.0873061536997857,0.906088461416488,0.0,1149.0,143.56521739130434,274.2583099075755,75217.62055335971,0,0,1,1,0,0,0,1,0.0,150.0909090909091,142.33333333333334,159.4,0,0,0,0,0,0,12,1708,10,1594,8192,62958,7,20,106862.0,0.0,106862.0,106862.0,7798694.0,0.0,7798694.0,7798694.0,Benign
172.31.66.91-216.58.211.174-52065-80-6,216.58.211.174,80,172.31.66.91,52065,6,20/02/2018 11:23:50,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.98-181.143.144.186-445-49685-6,172.31.67.98,445,181.143.144.186,49685,6,20/02/2018 01:05:31,33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.63-54.192.193.78-53068-443-6,172.31.66.63,53068,54.192.193.78,443,6,20/02/2018 03:49:08,49619,9,7,557.0,3773.0,206.0,0.0,61.8888888888889,88.3437100823319,1460.0,0.0,539.0,655.4329358014695,87264.95898748463,322.4571232793889,3307.933333333334,4649.609668205136,11432.0,1.0,49619.0,6202.375,5790.414195337967,14580.0,20.0,38095.0,6349.166666666668,9387.887950261586,23191.0,1.0,0,0,0,0,192,152,181.38213184465627,141.07499143473265,0.0,1460.0,254.70588235294116,474.6863128300998,225327.09558823533,0,0,0,1,0,0,0,0,0.0,270.625,61.888888888888886,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.67.124-80-49907-6,172.31.67.124,49907,169.254.169.254,80,6,20/02/2018 11:18:28,72,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.777777777777,72.0,0.0,72.0,72.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,27777.777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.48-35.186.249.84-51097-443-6,172.31.64.48,51097,35.186.249.84,443,6,20/02/2018 12:58:45,30091478,11,13,2141.0,1146.0,1014.0,0.0,194.63636363636363,321.3220417983406,403.0,0.0,88.15384615384616,140.27642125095136,109.23358433906104,0.7975680024756511,1308325.1304347827,6245497.924362399,29958360.0,1.0,91136.0,9113.6,14788.926181437244,44585.0,59.0,30079924.0,2506660.333333333,8645054.080469556,29958360.0,1.0,0,0,0,0,232,272,0.3655520011346734,0.4320160013409777,0.0,1014.0,131.48000000000002,237.5372111199984,56423.92666666667,0,0,0,1,0,0,0,0,1.0,136.95833333333334,194.63636363636363,88.15384615384616,0,0,0,0,0,0,11,2141,13,1146,8192,188,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-52.14.136.135-80-54951-6,52.14.136.135,54951,172.31.69.25,80,6,20/02/2018 10:57:08,39782918,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050272833,39800000.0,0.0,39800000.0,39800000.0,39800000.0,39800000.0,0.0,39800000.0,39800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.050272833,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,39800000.0,0.0,39800000.0,39800000.0,DDoS attacks-LOIC-HTTP
169.254.169.254-172.31.67.35-80-49323-6,172.31.67.35,49323,169.254.169.254,80,6,20/02/2018 09:00:17,87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.50574712644,87.0,0.0,87.0,87.0,87.0,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,22988.50574712644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.67.56-53-57669-17,172.31.67.56,57669,172.31.0.2,53,17,20/02/2018 02:36:25,1460,1,1,41.0,73.0,41.0,41.0,41.0,0.0,73.0,73.0,73.0,0.0,78082.19178082192,1369.8630136986303,1460.0,0.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,684.9315068493152,684.9315068493152,41.0,73.0,51.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,77.5,41.0,73.0,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.83-185.129.148.159-3389-22206-6,185.129.148.159,22206,172.31.67.83,3389,6,20/02/2018 10:05:57,3855870,15,9,1460.0,1731.0,741.0,0.0,97.33333333333331,189.91263655641643,1179.0,0.0,192.33333333333331,386.0744746807279,827.5693941963812,6.224276233379237,167646.5217391304,211595.8296424555,951607.0,29.0,3855870.0,275419.2857142857,302739.3523098525,1237928.0,7157.0,3590463.0,448807.875,256666.8515847162,951607.0,200527.0,0,0,0,0,312,192,3.890172645862024,2.3341035875172143,0.0,1179.0,127.64000000000004,271.1933320222556,73545.82333333335,0,0,1,1,0,0,0,1,0.0,132.95833333333334,97.33333333333331,192.33333333333331,0,0,0,0,0,0,15,1460,9,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.52-53-64778-17,172.31.65.52,64778,172.31.0.2,53,17,20/02/2018 11:44:27,1280,1,1,43.0,98.0,43.0,43.0,43.0,0.0,98.0,98.0,98.0,0.0,110156.25,1562.4999999999998,1280.0,0.0,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,781.2499999999999,781.2499999999999,43.0,98.0,61.33333333333333,31.75426480542941,1008.3333333333331,0,0,0,0,0,0,0,0,1.0,92.0,43.0,98.0,0,0,0,0,0,0,1,43,1,98,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.69-53-62622-17,172.31.66.69,62622,172.31.0.2,53,17,20/02/2018 04:26:02,1264,1,1,44.0,105.0,44.0,44.0,44.0,0.0,105.0,105.0,105.0,0.0,117879.74683544305,1582.2784810126584,1264.0,0.0,1264.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,791.1392405063292,791.1392405063292,44.0,105.0,64.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,96.5,44.0,105.0,0,0,0,0,0,0,1,44,1,105,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.17-13.95.166.17-3389-57315-6,13.95.166.17,57315,172.31.69.17,3389,6,20/02/2018 09:48:43,2198605,11,7,1128.0,1581.0,661.0,0.0,102.54545454545456,197.5613138427479,1173.0,0.0,225.8571428571429,430.0986044197418,1232.1449282613294,8.1870094901085,129329.70588235292,239477.05211349708,953156.0,3.0,2198605.0,219860.50000000003,338434.8110369427,1110448.0,3.0,2006342.0,334390.3333333334,356155.5323476903,953156.0,94298.0,0,0,0,0,232,152,5.003172466177417,3.183837023931084,0.0,1173.0,142.57894736842104,296.9023999359374,88151.03508771931,0,0,1,1,0,0,0,1,0.0,150.5,102.54545454545456,225.8571428571429,0,0,0,0,0,0,11,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.67-113.162.247.181-3389-51535-6,113.162.247.181,51535,172.31.65.67,3389,6,20/02/2018 10:43:27,2960364,8,7,1052.0,1429.0,581.0,0.0,131.5,196.37209577737872,1149.0,0.0,204.1428571428571,420.4990798925441,838.0726153945933,5.06694447034216,211454.5714285714,268851.9097898476,953146.0,4.0,2960364.0,422909.1428571429,413653.36884901935,1307507.0,4.0,2660462.0,443410.3333333334,257606.9826209427,953146.0,290239.0,0,0,0,0,168,148,2.702370384182485,2.3645740861596747,0.0,1149.0,155.06249999999997,302.89700532249134,91746.59583333335,0,0,0,1,0,0,0,0,0.0,165.4,131.5,204.14285714285717,0,0,0,0,0,0,8,1052,7,1429,8192,62948,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.43-193.19.118.97-3389-61486-6,193.19.118.97,61486,172.31.65.43,3389,6,20/02/2018 11:29:13,2277374,9,7,1144.0,1581.0,677.0,0.0,127.11111111111111,218.5088353159,1173.0,0.0,225.8571428571429,430.0986044197418,1196.553574423876,7.025635666342024,151824.93333333335,239569.0144457234,953401.0,19.0,2277374.0,284671.75,372041.2086844106,1186893.0,66.0,2101594.0,350265.6666666667,316332.59986771306,953401.0,155933.0,0,0,0,0,192,152,3.951920062317389,3.073715604024635,0.0,1173.0,160.2941176470588,312.0067636898843,97348.2205882353,0,0,1,1,0,0,0,1,0.0,170.3125,127.11111111111111,225.8571428571429,0,0,0,0,0,0,9,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.28-13.95.166.17-3389-54366-6,13.95.166.17,54366,172.31.69.28,3389,6,20/02/2018 09:48:28,2109021,11,7,1128.0,1581.0,661.0,0.0,102.54545454545456,197.5613138427479,1173.0,0.0,225.8571428571429,430.0986044197418,1284.4822313291334,8.534765656671983,124060.0588235294,237272.64122167317,953160.0,5.0,2109021.0,210902.1,337995.6486697064,1109621.0,5.0,1967960.0,327993.3333333333,350401.2316175082,953160.0,95868.0,0,0,0,0,232,152,5.215690123521767,3.3190755331502158,0.0,1173.0,142.57894736842104,296.9023999359374,88151.03508771931,0,0,1,1,0,0,0,1,0.0,150.5,102.54545454545456,225.8571428571429,0,0,0,0,0,0,11,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.66.58-80-52196-6,172.31.66.58,52196,169.254.169.254,80,6,20/02/2018 03:23:24,824,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,787621.3592233009,8495.145631067962,137.33333333333334,79.32380895208365,231.0,32.0,426.0,213.0,100.40916292848976,284.0,142.0,593.0,197.66666666666669,180.4836095974738,390.0,32.0,0,0,0,0,72,92,3640.776699029126,4854.368932038835,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.41-53-57108-17,172.31.65.41,57108,172.31.0.2,53,17,20/02/2018 03:34:21,110483,2,2,90.0,326.0,45.0,45.0,45.0,0.0,163.0,163.0,163.0,0.0,3765.285156992479,36.20466497108153,36827.66666666667,32541.00788748457,61797.0,26.0,48660.0,48660.0,0.0,48660.0,48660.0,26.0,26.0,0.0,26.0,26.0,0,0,0,0,16,16,18.102332485540764,18.102332485540764,45.0,163.0,92.2,64.6312617856096,4177.2,0,0,0,0,0,0,0,0,1.0,115.25,45.0,163.0,0,0,0,0,0,0,2,90,2,326,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
